check_param_id|check_param_id_name|check_param_id_description|display_name|source_table|check_data_type_cd|chk_param_type_cd|object_type
1321|RATA_Summary_Standard_Deviation|The standard deviation of the differences calculated from the runs of a RATA.|RATA Summary Standard Deviation||DECIMAL|OUTPUT|
1322|RATA_Summary_TValue|The T-Value based on the number of runs of a RATA.|RATA Summary TValue||DECIMAL|OUTPUT|
1323|RATA_Summary_Relative_Accuracy|The relative accuracy calculated for an operating level of a RATA.|RATA Summary Relative Accuracy||DECIMAL|OUTPUT|
1324|RATA_Summary_BAF|The bias adjustment factor calculated for an operating level of a RATA.|RATA Summary BAF||DECIMAL|OUTPUT|
1325|RATA_Frequency|Code that indicates the expiration date of the RATA based on calculated results.|RATA Frequency||STRING|OUTPUT|
1326|RATA_Summary_APS_Indicator|Indicates if alternate performance specification was used to evaluate the results of the operating level of a RATA.|RATA Summary APS Indicator||INTEGER|OUTPUT|
1327|Inconsistent_RATA_Fields|A list of values in the RATA Summary record that are not equal to the calculated values.|Inconsistent RATA Fields||STRING|OUTPUT|
1328|RATA_Claim_Code|An exemption code associated with the RATA.|RATA Claim Code||STRING|OUTPUT|
1329|Current_Test_Qualification|The TestQualification record and associated test data being evaluated.|Current Test Qualification|VW_QA_TEST_CLAIM|DATAROW|OUTPUT|
1330|RATA_Claim_Code_Valid|Indicates if the Test Claim Code for a RATA is valid.|RATA Claim Code Valid||BOOLEAN|OUTPUT|
1331|QA_Supplemental_Data_Records|The QA Supplemental Data records for the location.|QA Supplemental Data Records|VW_QA_SUPP_DATA|DATAVW|DATA|
1332|Normal_RATA_Operating_Levels|The normal operating levels at which a flow RATA was performed.|Normal RATA Operating Levels||STRING|OUTPUT|
1333|Overall_BAF|The overall BAF for a RATA.|Overall BAF||DECIMAL|OUTPUT|
1334|RATA_Number_of_Load_Levels|The number of different operating levels in the run records of a RATA.|RATA Number of Load Levels||INTEGER|OUTPUT|
1335|RATA_Frequency_Determined|Dummy variable to create proper order of checks.|RATA Frequency Determined||BOOLEAN|OUTPUT|
1336|CO2_Mass_CEM_Equation_Code|A code that references an equation in MonitoringFormulaData that will be used for calculations for the current record (specific to Parameter CO2)|CO2 Mass Equation Code||BOOLEAN|OUTPUT|
1337|CO2_Mass_Valid_Equation_Code|Flag to indicate whether current equation code reflects a valid code for the current parameter|CO2 Mass Valid Equation Code||BOOLEAN|OUTPUT|
1338|CO2_Mass_Derived_Hourly_Modc_Status|Indicates validity of the MODC in the Co2 Mass record currently being evaluated|CO2 Mass Derived Hourly Modc Status||BOOLEAN|OUTPUT|
1339|CO2_Mass_Adj_Hrly_Value_Valid|Flag to indicate whether the AdjustedHourlyValue field reported in the DerivedHourlyValueData record for CO2 Mass is valid|CO2 Mass Adj Hrly Value Valid||BOOLEAN|OUTPUT|
1342|Required_Probe|Indicates if system requires a probe component.|Required Probe||BOOLEAN|OUTPUT|
1344|CO2_Conc_Checks_Needed_For_CO2_Mass_Calc|Indicates the need to perform CO2 concentration checks in suppor of CO2 Mass Calculations|CO2 Conc Checks Needed for CO2 Mass Calc||BOOLEAN|OUTPUT|
1345|Current_SO2_System_BAF|the Bias Adjustment Factor associated with the SO2 Monitoring System in use during the current hour    Field to be updated: Current MHV Record.ApplicableBiasAdjustmentFactor|Current SO2 System BAF||DECIMAL|DERIVED|
1346|Valid_SO2_BAF_Calculation|Indicates whether or not the BAF calculation for SO2 in the Monitor Hourly Record was able to be verified|Valid SO2 BAF Calculation||BOOLEAN|OUTPUT|
1347|Current_NOXC_System_BAF|the Bias Adjustment Factor associated with the NOx Concentration Monitoring System in use during the current hour    Field to be updated: Current MHV Record.ApplicableBiasAdjustmentFactor  |Current NOXC System BAF||DECIMAL|DERIVED|
1348|Valid_NOx_Conc_BAF_Calculation|Indicates whether or not the BAF Calculation could be verified in the current Monitor Hourly record for NOx Concentration|Valid NOx Conc BAF Calculation||BOOLEAN|OUTPUT|
1349|CO2_Derived_Hourly_Modc_Status|Indicates whether or not the MODC code in the current DerivedHourlyValueData record is valid for CO2 Concentration|CO2 Derived Hourly Modc Status||BOOLEAN|OUTPUT|
1351|Current_NOx_Emission_Rate_System_BAF|the Bias Adjustment Factor associated with the NOx Concentration Monitoring System in use during the current hour|Current NOx Emission Rate System BAF||DECIMAL|OUTPUT|
1352|Valid_NOx_Emission_Rate_BAF_Calculation|Indicates whether or not the BAF Calculation could be verified in the current Derived Hourly record for NOx Emission Rate|Valid NOx Emission Rate BAF Calculation||BOOLEAN|OUTPUT|
1353|CO2_Conc_Derived_Checks_Needed|Flag to indicate whether or not it is necessary to perform SO2 Derived Hourly checks at this location for the current hour|CO2 Conc Derived Checks Needed||BOOLEAN|OUTPUT|
1354|Current_CO2_Conc_Derived_Hourly_Record|The Derived Hourly Value Record associated with CO2 Mass for the current hour|Current CO2 Conc Derived Hourly Record|VW_MP_DERIVED_HRLY_VALUE_CO2|DATAROW|OUTPUT|
1355|Load_Levels_Required|This indicator indicates if this location must perform load level analysis. |Load Levels Required||BOOLEAN|OUTPUT|
1356|CO2_Derived_Hourly_Pma_Status|Indicates whether or not the Percent Monitor Availability reported in the CO2 Concentration record is a valid percentage and adheres to any rules indicated by the Method of Determination Code|CO2 Derived Hourly Pma Status||BOOLEAN|OUTPUT|
1357|Range_of_Operation_Required|This determines if location must report range of operation.|Range of Operation Required||BOOLEAN|OUTPUT|
1358|Current_WAF|Collection of Data Elements for the WAF being evaluated (values from RECT_DUCT_WAF).|Current WAF|VW_RECT_DUCT_WAF|DATAROW|OUTPUT|
1359|Rectangular_Duct_WAF_Duct_Width_at_Test_Location_Valid|This indicates whether or not the Duct WAF Duct Width at the Test Location is valid.|Rectangular Duct WAF Duct Width at Test Location Valid||BOOLEAN|OUTPUT|
1360|Rectangular_Duct_WAF_Duct_Depth_at_Test_Location_Valid|This indicates whether the DuctDepth value reported is valid.|Rectangular Duct WAF Duct Depth at Test Location Valid||BOOLEAN|OUTPUT|
1361|Rectangular_Duct_WAF_Value_Valid|This indicates whether or not the Rectangular Duct WAF Value is Valid.|Rectangular Duct WAF Value Valid||BOOLEAN|OUTPUT|
1362|Rectangular_Duct_WAF_Method_of_Determination_Valid|This indicates whether or not the Rectangular Duct Method of Determination Code is Valid.|Rectangular Duct WAF Method of Determination Valid||BOOLEAN|OUTPUT|
1363|Rectangular_Duct_WAF_Effective_Date_Valid|This indicates whether or not the Rectangular Duct WAFBeginDate is Valid.|Rectangular Duct WAF Effective Date Valid||BOOLEAN|OUTPUT|
1364|Rectangular_Duct_WAF_Effective_Hour_Valid|This indicates whether or not the WAFBeginHour is valid.|Rectangular Duct WAF Effective Hour Valid||BOOLEAN|OUTPUT|
1365|Rectangular_Duct_WAF_End_Date_Valid|This indicates whether or not the Rectangular Duct WAFEndDate is Valid.|Rectangular Duct WAF End Date Valid||BOOLEAN|OUTPUT|
1366|Rectangular_Duct_WAF_End_Hour_Valid|This indicates whether or not the Rectangular Duct WAFEndHour is Valid.|Rectangular Duct WAF End Hour Valid||BOOLEAN|OUTPUT|
1367|Rectangular Duct WAF Determination Date Valid|This indicates if the Rectangular Duct WAF Determination Date is Valid.|Rectangular Duct WAF Determination Date Valid||BOOLEAN|OUTPUT|
1368|WAF_Dates_and_Hours_Consistent|This indicates whether or not the WAF Dates and Hours are consistent.|WAF Dates and Hours Consistent||BOOLEAN|OUTPUT|
1369|Rectangular_Duct_WAF_Number_of_WAF_Test_Runs_Valid|This indicates whether or not the Rectangular Duct WAF Number of WAF Test Runs is Valid.|Rectangular Duct WAF Number of WAF Test Runs Valid||BOOLEAN|OUTPUT|
1370|Rectangular_Duct_WAF_Number_of_Method_1_Traverse_Points_in_WAF_Test_Valid|This indicates whether or not the Rectangular Duct WAF Number of Method 1 Traverse Points in WAF Test is valid.|Rectangular Duct WAF Number of Method 1 Traverse Points in WAF Test Valid||BOOLEAN|OUTPUT|
1371|Rectangular_Duct_WAF_Number_of_Test_Ports_in_WAF_Test Valid|This indicates whether or not the R Number of Test Ports reported in the WAF Test is Valid.|Rectangular Duct WAF Number of Test Ports in WAF Test Valid||BOOLEAN|OUTPUT|
1372|Rectangular_Duct_WAF_Number_of_Method_1_Traverse_Points_in_Reference_Flow_RATA_Test_Valid|This indicates whether the Rectangular Duct WAF Number of Method 1 Traverse Points in Reference Flow RATA Test reported is valid.|Rectangular Duct WAF Number of Method 1 Traverse Points in Reference Flow RATA Test Valid||BOOLEAN|OUTPUT|
1373|WAF_Active_Status|Indicates whether or not the WAF is active during the Evaluation Period.|Current WAF Active||BOOLEAN|OUTPUT|
1374|WAF_Evaluation_Begin_Date|The first date that the WAF is active during an evaluation period.|WAF Evaluation Begin Date||DATE|OUTPUT|
1375|WAF_Evaluation_Begin_Hour|The first hour that the WAF is active during an evaluation period.|WAF Evaluation Begin Hour||DATE|OUTPUT|
1376|WAF_Evaluation_End_Date|The last date that the WAF is active during an evaluation period.|WAF Evaluation End Date||DATE|OUTPUT|
1377|WAF_Evaluation_End_Hour|The last hour that the WAF is active during an evaluation period.|WAF Evaluation End Hour||DATE|OUTPUT|
1378|Flow_System_reported_for_WAF_Record |This indicates whether or not there is a Flow System reported for WAF Record. |Flow System reported for WAF Record ||BOOLEAN|OUTPUT|
1379|Method_1_Traverse_Points_Consistent|This indicates whether or not WAF Method 1 Traverse Points are consistent with the RATA Traverse Points.|Method 1 Traverse Points Consistent||BOOLEAN|OUTPUT|
1380|Location_Test_Records|All test summary records associated with the location.|Location Test Records|VW_QA_TEST_SUMMARY|DATAVW|DATA|
1381|O2_Component_Required|Indicates if a formula requires an O2 value.|O2 Component Required||BOOLEAN|OUTPUT|
1382|Missing_Default_for_Formula|A list of default parameters that are required for a given formula but are not present.|Missing Default for Formula||STRING|OUTPUT|
1383|Incomplete_Default_for_Formula|A list of default parameters that are required for the current formula but do not span the entire evaluation period.|Incomplete Default for Formula||STRING|OUTPUT|
1384|Used_Identifier_Records|All Used Identifier Records for the location.|Used Identifier Records|VW_USED_IDENTIFIER|DATAVW|DATA|
1385|Unused_IDs|A list of System, Component, and Formula IDs for the location that have been deleted from the MP, but have been reported in EM or QA data.|Unused IDs||STRING|OUTPUT|
1386|Current_NOxR_Method_Code|Stores the Method Code for the MonitoringMethod record that is active for NOx Emission Rate during the current time period|Current NOx Rate Method Code||STRING|OUTPUT|
1387|CO2_Derived_Hourly_Reported_Value_Status|Indicates whether or not the reported values for CO2 Concentration (both adjusted and unadjusted) satisfy a set of tests based on Method of Determination Codes|CO2 Derived Hourly Reported Value Status||BOOLEAN|OUTPUT|
1388|CO2_MPC_Status_DHV|Indicates whether or not there was an error in determining the Maximum Potential Concentration for CO2 at this location.  Note this is only invalidated for MODC codes that will need to use the MPC value later (for Derived Hourly Value).|CO2 MPC Status DHV||BOOLEAN|OUTPUT|
1389|CO2C_Maximum_DHV|The maximum allowable reported value for CO2 Concentration, as defined in the span or default table (for Derived Hourly Value).|CO2C Maximum DHV||DECIMAL|OUTPUT|
1390|Missing_Default_for_Method|A list of default parameter that are required for the current method but are not found in the default table.|Missing Default for Method||STRING|OUTPUT|
1437|Current_Workspace_Test_Summary|The current Test Summary record in the workspace.|Current Workspace Test Summary|VW_CHECK_QA_TestSummary|DATAROW|OUTPUT|
1391|Incomplete_Default_for_Method|A list of parameters of default records that are required for the current method but do not span the entire evaluation period.|Incomplete Default for Method||STRING|OUTPUT|
1392|Linearity_Supp_Data_ID|The ID of the QA Supp Data record associated with the current linearity check.|Linearity Supp Data ID||STRING|OUTPUT|
1393|RATA_Supp_Data_ID|The ID of the QA Supp Data record associated with the RATA.|RATA Supp Data ID||STRING|OUTPUT|
1394|Extra_Linearity_Test|Indicates if the same linearity test has been reported with a different test number.|Extra Linearity Test||BOOLEAN|OUTPUT|
1396|Test_End_Date_Valid|Indicates if the reported end date of a test os valid.|Test End Date Valid||BOOLEAN|OUTPUT|
1397|Test_Begin_Date_Valid|Indicates if the reported begin time of a test is valid.|Test Begin Date Valid||BOOLEAN|OUTPUT|
1398|System_Unit_Fuel|The unit fuel represented by the system fuel code in the monitoring system record.|System Unit Fuel||STRING|OUTPUT|
1399|Missing_Default_for_System|A list of default parameter that are required for the current system but are not found in the default table.|Missing Default for System||DATALST|OUTPUT|
1400|Incomplete_Default_for_System|A list of parameters of default records that are required for the current system but do not span the entire evaluation period.|Incomplete Default for System||DATALST|OUTPUT|
1401|Default_Unit_Fuel|The unit fuel represented by the fuel code in the monitoring default record.|Default Unit Fuel||STRING|OUTPUT|
1402|CO2_CEM_Monitor_System_Id_Status_DHV|Indicates whether a valid monitor system ID exists and the associated Monitoring System is active during the Current Hour being evaluated|CO2 CEM Monitor System ID Status DHV||BOOLEAN|OUTPUT|
1403|CO2_Monitor_System_Id_Matches_Modc_DHV|Indicates that the Cur Mon Sys Record system type code is compatible with the rules indicated by the MODC|CO2 Monitor System ID Matches MODC DHV||BOOLEAN|OUTPUT|
1404|Current_CO2_Mon_Sys_Record_DHV|The Monitoring System record currently being used for a CO2 evaluation|Current CO2 Mon Sys Record DHV||DATAROW|OUTPUT|
1405|HI_Derived_Hourly_Value_Records_By_Hour_Location|"The Heat Input Derived Hourly Value Records By Hour and Location, for parameter codes that begin with ""HI""."|Heat Input Derived Hourly Value Records By Hour and Location|VW_MP_DERIVED_HRLY_VALUE|DATAVW|DATA|
1406|Flow_Monitor_Hourly_Value_Records_By_Hour_Location|The Flow Monitor Hourly Value Records By Hour and Location|Flow Monitor Hourly Value Records By Hour and Location|VW_MP_MONITOR_HRLY_VALUE_FLOW|DATAVW|DATA|
1407|CO2_CEM_Concentration_Formula_Record|The MonitoringFormulaData record used for CO2 Concentration calculations at the current location during the current hour|CO2 CEM Concentration Formula Record||DATAROW|OUTPUT|
1408|Valid_CO2_Concentration_Formula_Id|Flag to indicate whether the formula specified for the current DerivedHourlyValueData record is a valid CO2 Mass formula defined in the Monitoring Plan|Valid CO2 Concentration Formula ID||BOOLEAN|OUTPUT|
